Country,Code,Year,Liver cancer ,Kidney cancer ,Larynx cancer ,Breast cancer ,Thyroid cancer ,Stomach cancer ,Bladder cancer ,Uterine cancer ,Ovarian cancer ,Cervical cancer ,Prostate cancer ,Pancreatic cancer ,Esophageal cancer ,Testicular cancer ,Nasopharynx cancer ,Other pharynx cancer ,Colon and rectum cancer ,Non-melanoma skin cancer ,Lip and oral cavity cancer ,Brain and nervous system cancer ,"Tracheal, bronchus, and lung cancer ",Gallbladder and biliary tract cancer ,Malignant skin melanoma ,Leukemia ,Hodgkin lymphoma ,Multiple myeloma ,Other cancers 
Algeria,DZA,2013,607.7002906,207.5364102,278.9167829,2202.884934,229.4573888,1228.510175,431.1141216,160.783777,319.9192624,564.3966548,744.7231108,884.4978569,267.8641343,23.93009516,426.1209996,103.8433232,1814.906878,98.02486908,167.3027653,602.6789676,1861.460917,806.4089091,79.43335464,885.1178501,233.164295,298.6835274,1101.932017
Algeria,DZA,2014,635.1037658,218.6073108,286.9070704,2298.204082,235.3001065,1259.514961,448.2988627,164.0082518,332.4509419,569.9598008,781.5465619,925.8586317,279.4331547,24.36296072,434.9972901,107.4289228,1892.817988,102.3545729,173.2593562,627.7099705,1933.020035,828.39134,83.08638226,912.2787568,235.7795412,311.0758892,1137.389645
Algeria,DZA,2015,666.0491065,231.5821954,299.2912286,2383.72753,243.7571538,1300.155113,468.591676,171.9060119,347.4025689,585.4345437,818.9318841,975.7785374,293.2533166,24.63150682,446.5336062,112.3527561,1985.018086,106.6144895,180.2740066,651.9644277,2024.482369,862.1124855,86.96133307,937.5419819,234.9038629,328.4279687,1173.789227
Algeria,DZA,2016,692.6494835,243.0421563,310.9503975,2457.61618,252.368297,1342.53561,488.4719416,180.1464752,361.4322351,602.2562048,856.693352,1022.620693,305.3053916,25.09417063,457.8063587,117.1107699,2073.0529,111.1220167,187.5975152,673.6481185,2112.52687,895.8468061,90.80678767,962.3669313,234.5256434,344.1900795,1209.238062
American Samoa,ASM,1990,1.934374482,0.210517158,0.321262578,2.204070707,0.15935592,3.510346394,0.290775456,0.804238945,0.912480657,0.577425032,3.121736689,0.923383732,0.255019538,0.020385057,0.333375812,0.34778158,2.617848201,0.263173585,0.3132142,0.527251893,5.552204359,0.233251275,0.197160956,0.954250233,0.087412191,0.286028208,2.282928922
American Samoa,ASM,1991,1.986660787,0.217421548,0.325757681,2.303465168,0.163616053,3.577067099,0.295250779,0.839222735,0.942143825,0.59912772,3.135614477,0.945685894,0.261535336,0.020660252,0.338935613,0.358904321,2.689684567,0.26742496,0.321323944,0.543723914,5.6816285,0.238437934,0.201777502,0.978632352,0.089597268,0.296151739,2.339733124
American Samoa,ASM,1992,2.039715382,0.223779425,0.327033341,2.439490775,0.1691383,3.634349391,0.298822497,0.887526395,0.976613483,0.629819869,3.145638214,0.968579308,0.267432386,0.020589138,0.344532003,0.375691614,2.762669191,0.271023466,0.329262042,0.558929485,5.765095585,0.244535029,0.205560578,1.005449206,0.092082564,0.307367051,2.396782689
American Samoa,ASM,1993,2.084939044,0.230004888,0.324821678,2.553327801,0.173934579,3.637428679,0.300782932,0.929658169,1.00959876,0.655069431,3.142363993,0.988923031,0.270587437,0.020154535,0.345263144,0.390289634,2.806021467,0.272686637,0.336372068,0.575420004,5.823645025,0.249285745,0.208413338,1.033899416,0.093908224,0.316798923,2.459631421
American Samoa,ASM,1994,2.135223833,0.236371905,0.326538963,2.669300883,0.179150618,3.681348205,0.304096088,0.972463862,1.043067764,0.679682163,3.154367715,1.011236002,0.276951858,0.020026576,0.35071992,0.404806792,2.873513524,0.275896093,0.344290059,0.589301932,5.920369605,0.254557561,0.212647147,1.057920346,0.095746575,0.327211094,2.513281074
American Samoa,ASM,1995,2.188726505,0.242097903,0.329854264,2.79054577,0.184943104,3.740317296,0.307644326,1.015352006,1.078539443,0.704714324,3.170571636,1.034147869,0.282865291,0.019983422,0.355960665,0.418479146,2.936973674,0.279442669,0.353344939,0.599913128,6.036775844,0.260179622,0.217659036,1.073647167,0.097268714,0.338288943,2.551990119
American Samoa,ASM,1996,2.244186153,0.249535184,0.333203678,2.921574075,0.191716639,3.799500518,0.311634381,1.062309208,1.119550987,0.731216112,3.192333918,1.059367288,0.289576933,0.019864847,0.359825401,0.434410504,3.005551573,0.28286276,0.363183256,0.618929955,6.131494309,0.265259451,0.224123312,1.10005344,0.09855889,0.351132549,2.611714314
American Samoa,ASM,1997,2.288378926,0.25834973,0.339508892,3.026273131,0.199923179,3.819035738,0.314679315,1.105027692,1.163827624,0.754819417,3.214137319,1.087944845,0.297650579,0.019658694,0.35770632,0.452726694,3.0442425,0.280485991,0.382528488,0.639342172,6.207280021,0.2687216,0.233242944,1.119743441,0.09901753,0.366633556,2.672635558
American Samoa,ASM,1998,2.366868755,0.260112442,0.328485514,3.173915307,0.195847054,4.10753194,0.312505069,1.124754088,1.17117417,0.75659466,3.203621328,1.072338137,0.293160769,0.019689162,0.382155217,0.447788024,3.275872252,0.315969139,0.340915608,0.642287062,6.397053686,0.275677928,0.218648333,1.170459548,0.098280509,0.360027701,2.746002565
American Samoa,ASM,1999,2.454269008,0.253542537,0.299436428,3.338809597,0.189486532,4.001839251,0.325710299,1.154852059,1.198745955,0.776157839,3.150107925,1.11865853,0.290765613,0.020174438,0.393509668,0.427570247,3.275443469,0.302663782,0.328517646,0.660868733,6.521851345,0.293011227,0.228955985,1.205110209,0.094169991,0.352523206,2.647880925
American Samoa,ASM,2000,2.673261334,0.264050724,0.303650895,3.472617016,0.203551966,3.811936541,0.365200496,1.194968859,1.226132891,0.793101125,3.291948458,1.201810651,0.302313929,0.019967369,0.418197937,0.446668559,3.254971406,0.313268461,0.339046608,0.688109214,6.36409714,0.319599104,0.234517926,1.186244242,0.087459264,0.384806201,2.729880527
American Samoa,ASM,2001,2.781312751,0.276213462,0.331131662,3.583383202,0.238292256,3.744930967,0.377832144,1.254228161,1.272862423,0.824871809,3.365337883,1.241048895,0.304572786,0.020565492,0.45651495,0.466573741,3.173580886,0.349254355,0.369216776,0.733926755,6.321306299,0.329626789,0.245347039,1.193584299,0.087517679,0.402937091,2.879900766
American Samoa,ASM,2002,3.035686592,0.298888749,0.313571785,3.642375406,0.253610574,3.677203846,0.39715253,1.31658789,1.314711493,0.857627072,3.411682098,1.272524247,0.318078495,0.022314209,0.484049912,0.503905602,3.174191761,0.367493405,0.412750332,0.77057267,6.535316638,0.325446029,0.261327208,1.20779403,0.088429559,0.403792386,3.056484561
American Samoa,ASM,2003,3.214962583,0.306515028,0.33352441,3.769272832,0.267491841,3.742177425,0.422060922,1.356021329,1.359836547,0.875988881,3.504400748,1.337503622,0.339745564,0.022520292,0.501928827,0.547556687,3.27461057,0.412353858,0.453382583,0.795378369,6.855377283,0.336540357,0.283075015,1.219041254,0.094414511,0.417654946,3.194233909
American Samoa,ASM,2004,3.435791464,0.317411246,0.35279674,3.89655853,0.27553251,3.76094782,0.46736653,1.400826342,1.4118968,0.899875459,3.600203398,1.387690967,0.361085465,0.023147115,0.503831481,0.587443617,3.414888846,0.430561927,0.494073229,0.814080826,7.221729215,0.343493511,0.296700235,1.235915513,0.094289961,0.431729107,3.357240588
American Samoa,ASM,2005,3.584832036,0.311449021,0.368879631,4.012144435,0.27687945,3.822681525,0.504504525,1.428259956,1.439753059,0.9106513,3.733262282,1.422113805,0.372310536,0.022934068,0.518014457,0.627134033,3.527201234,0.456126986,0.525039152,0.818522519,7.383583627,0.347499553,0.311808914,1.255927987,0.097225159,0.464685533,3.54069248
American Samoa,ASM,2006,3.715247643,0.308167312,0.368827075,4.196642207,0.291072498,3.892184872,0.534016201,1.487610718,1.479799405,0.941708582,3.805707077,1.450151327,0.391359952,0.023435729,0.503783985,0.660536739,3.612506869,0.467419839,0.543912525,0.816778944,7.454978872,0.350660291,0.323104029,1.26783187,0.103479757,0.500864184,3.731870445
American Samoa,ASM,2007,3.829093755,0.307583698,0.378038763,4.409493085,0.290480389,3.968784822,0.560436235,1.545702184,1.523107907,0.968892782,3.837620351,1.466742849,0.409385713,0.023287239,0.533565461,0.684411605,3.676353537,0.49629418,0.550874965,0.832335466,7.490368334,0.371954275,0.33420142,1.277083152,0.10575631,0.538766088,3.953580978
American Samoa,ASM,2008,3.92528266,0.304070051,0.37395317,4.556290994,0.284466416,3.984016251,0.579328974,1.581318546,1.552264956,0.990447056,3.829068529,1.478408029,0.414915756,0.023088208,0.557021979,0.71187796,3.693495666,0.483399111,0.568105519,0.837280007,7.445824794,0.381139403,0.347014854,1.27641139,0.106734715,0.565035328,4.095826341
American Samoa,ASM,2009,4.035932505,0.313381983,0.375113223,4.757135841,0.28078207,3.995851717,0.613899483,1.624254813,1.594449198,1.018080722,3.826707598,1.506564535,0.423948309,0.023926941,0.589594504,0.739130278,3.845514811,0.482561633,0.585246976,0.862317537,7.618768587,0.390230137,0.352483203,1.296977471,0.108434897,0.591747876,4.307640215
American Samoa,ASM,2010,4.087424856,0.318524912,0.373067241,5.000669228,0.263378918,4.025246024,0.631161752,1.651515082,1.644969681,1.038201182,3.861013058,1.518753846,0.430833878,0.024781882,0.620617148,0.765240715,3.929028196,0.502236795,0.605257884,0.887910351,7.772621256,0.410191687,0.354323554,1.310447753,0.109046969,0.628994455,4.457160512
American Samoa,ASM,2011,4.301274048,0.33459082,0.405117664,5.376423595,0.291712426,4.19037339,0.656630854,1.774741063,1.730650642,1.116692286,3.904674284,1.589859499,0.452039293,0.026832862,0.665050867,0.882740334,4.222679019,0.509323321,0.641267205,0.921633527,8.061352577,0.431654593,0.379816307,1.353947481,0.113174082,0.672013279,4.625830904
American Samoa,ASM,2012,4.422241547,0.338297249,0.411092192,5.620390418,0.30174042,4.224039872,0.670819011,1.845525553,1.806384015,1.162361778,3.921435861,1.610294114,0.449247674,0.028131929,0.700652536,0.959023981,4.400301091,0.497566108,0.666216375,0.954000077,8.249583884,0.44488516,0.390895983,1.386967825,0.117423212,0.705309871,4.688845963
American Samoa,ASM,2013,4.520450462,0.349274467,0.419469619,5.855792436,0.310173299,4.351753035,0.683479915,1.90528023,1.864642357,1.197663236,3.963399002,1.662094698,0.460410801,0.028326938,0.708284994,0.968233123,4.508474543,0.512823306,0.681499279,0.984975211,8.519281342,0.457067314,0.399356253,1.425086002,0.119773475,0.724181127,4.799426303
American Samoa,ASM,2014,4.628196888,0.359738641,0.428662179,6.084674011,0.318749946,4.467055905,0.697382178,1.961955302,1.925646992,1.231484503,4.004899676,1.709950617,0.470542915,0.02885374,0.722081558,0.988250171,4.63309768,0.525371047,0.698917939,1.016859083,8.794867813,0.469995045,0.409172314,1.463663259,0.122568707,0.745575746,4.909941685
American Samoa,ASM,2015,4.736490046,0.369478439,0.437688185,6.303679617,0.326931224,4.574016148,0.711185045,2.013811683,1.985447745,1.262748116,4.045949061,1.756616489,0.48030755,0.029388259,0.736718769,1.008195442,4.75516239,0.537610294,0.716420391,1.045527919,9.0751286,0.481931968,0.419198936,1.495884268,0.125268754,0.766662483,5.012121564
American Samoa,ASM,2016,4.835584256,0.377579909,0.442823822,6.455579335,0.333031007,4.635932794,0.721166621,2.048994137,2.036138595,1.284713988,4.078505523,1.797069095,0.487223191,0.029668732,0.747818385,1.021167525,4.838461955,0.547127512,0.731536894,1.068876076,9.319321765,0.49063182,0.427015679,1.520929973,0.127444821,0.782748102,5.101249153
Andean Latin America,AR ,1990,1460.608297,384.8699482,271.2849896,1286.592527,288.6560715,5767.385909,288.248313,586.92824,378.8257305,2312.545288,1544.820024,853.9963338,411.4305442,111.1169542,39.18007293,283.4500862,1430.664851,178.2936973,253.964336,683.1014409,2308.268301,1075.910861,166.5415419,1604.082841,191.7664314,322.737746,1381.621704
Andean Latin America,AR ,1991,1510.642636,397.0018597,278.2129349,1336.287052,295.2227134,5887.733897,297.4570433,596.3521043,392.2578719,2353.881592,1623.312918,886.8862968,418.9309558,114.3052615,39.84261352,290.7285337,1477.765451,185.5566216,260.0392679,707.3251793,2406.31109,1103.277719,170.8366805,1634.700739,191.876202,333.9780956,1411.505352
Andean Latin America,AR ,1992,1579.691706,413.2495145,288.3995137,1411.741689,305.1622313,6106.896468,312.148426,614.5863581,410.359424,2438.828297,1706.095774,927.1606635,432.8303608,118.2842083,41.20117286,303.8888126,1552.586883,194.7326443,270.2542558,735.6448302,2534.863897,1147.700773,175.0123005,1668.814406,192.7137116,350.2908435,1447.851121
Andean Latin America,AR ,1993,1653.650008,433.9559612,301.9617258,1497.162297,316.4254578,6360.714963,327.0387349,636.0284662,430.9953531,2537.06026,1792.65638,973.9081318,447.2506856,122.5427545,42.95504184,318.398387,1635.796133,205.6888842,284.1119177,772.3007195,2674.243164,1195.587307,182.1811574,1725.618911,193.8377643,367.8544523,1499.819113
Andean Latin America,AR ,1994,1724.141503,452.7517802,311.3314103,1568.517242,324.0151409,6531.564541,337.1084455,646.7126836,449.7799664,2601.221739,1870.59416,1018.397445,457.8622377,126.1741392,44.57302275,330.3654052,1701.170161,215.5403687,296.2996531,805.3373974,2801.402907,1230.344543,187.4727665,1762.680315,192.7528194,383.6390242,1546.86753
Andean Latin America,AR ,1995,1790.851293,463.6667927,318.9708394,1626.552512,329.3420053,6688.328594,348.8058765,643.195256,467.8178704,2643.054603,1950.284288,1061.96055,460.3535644,128.6591651,45.68333838,340.933781,1757.412576,225.0396559,308.1674528,831.0177877,2945.069273,1258.265292,191.8387036,1780.014408,190.1780577,397.6901094,1572.738446
Andean Latin America,AR ,1996,1860.073401,469.3106742,325.2102577,1673.140198,332.0403906,6841.100543,353.83264,628.8584656,485.0694202,2646.767253,2052.597485,1104.668805,466.786663,131.8128001,47.75176501,342.8965627,1815.921091,234.2360607,315.5601498,865.5308491,2938.93167,1263.891884,197.4632056,1832.475044,186.1310509,408.0639623,1615.274441
Andean Latin America,AR ,1997,1921.501907,475.9266449,325.7779068,1700.843534,330.6658999,6948.996762,366.2059364,646.3040612,503.6237677,2662.935119,2154.907877,1131.671562,478.0231864,132.8291267,48.63300827,329.2882169,1874.431418,242.3555225,317.9711566,903.5953937,2924.922413,1269.788926,203.1455506,1863.396604,185.79374,415.4074412,1631.995721
Andean Latin America,AR ,1998,1965.678458,476.4639671,321.3725307,1730.552206,327.7272842,7032.779279,376.6288784,652.9697751,520.7338333,2664.578119,2281.972001,1172.124571,479.9337137,134.4428395,49.51095208,313.0036431,1942.609816,252.7886216,317.1089508,933.3024883,2884.913834,1268.869592,208.7657451,1883.155473,182.1049368,421.9961992,1641.789026
Andean Latin America,AR ,1999,2023.624966,478.7541449,312.8715502,1754.497328,326.6517122,7116.72034,392.4106641,661.204366,535.6526165,2646.956461,2399.031782,1210.767515,482.4955156,132.6082932,52.02450884,294.5459997,2031.878495,260.7376685,317.1059893,964.6004013,2800.67103,1264.853065,218.4784127,1926.791221,173.756582,423.4361427,1647.628724
Andean Latin America,AR ,2000,2076.956208,482.4348437,305.0135325,1775.975335,330.0240177,7125.939159,400.9922392,662.7930778,550.9305711,2621.863476,2503.368479,1241.475407,487.9685171,129.6845976,52.98948816,280.7706704,2116.262007,270.5025206,315.6720844,989.8158282,2868.155689,1269.55309,227.1412587,1959.116093,170.1004103,430.713279,1671.361294
Andean Latin America,AR ,2001,2121.252868,490.5837963,298.9167232,1800.367971,333.0969473,7137.594813,405.7176171,674.320193,564.4701808,2585.717625,2579.923103,1278.864999,489.3445712,125.922243,55.19652236,274.3600858,2203.799783,270.9425063,322.5053688,1011.164509,2924.396549,1258.048083,235.0565115,1993.206525,169.5305494,432.4695561,1677.127824
Andean Latin America,AR ,2002,2195.143595,501.9821976,294.0751979,1846.33587,339.4021506,7221.872946,411.6166451,693.0635382,585.7068797,2609.588786,2657.56183,1327.561373,495.1012813,121.8186986,56.40519846,274.2339439,2305.249258,279.7158105,326.313907,1044.234113,2994.707501,1269.281182,240.8560662,2036.339054,170.1524731,440.4958074,1692.4224
Andean Latin America,AR ,2003,2277.177496,516.4244587,293.3203741,1901.590579,350.7523653,7300.99438,419.8708044,704.5824275,607.4264093,2634.506842,2759.73797,1375.137477,502.8434635,118.7999823,57.91018082,272.9953502,2413.091337,290.9650506,334.967192,1077.46529,3068.153066,1281.182945,247.8107546,2077.45114,170.8457025,452.9407223,1711.150013
Andean Latin America,AR ,2004,2360.70501,532.3539238,293.2142183,1934.265695,357.8073338,7361.825966,427.4399907,715.0919398,627.8947674,2653.389044,2865.327908,1420.155814,508.6530704,117.4271976,59.55079268,272.6032847,2507.826901,298.5944062,344.8223555,1117.74162,3151.498851,1301.412315,256.9835899,2112.228358,169.6281751,464.7303625,1722.359732
Andean Latin America,AR ,2005,2439.01884,549.7701132,291.7517625,1972.023044,369.4486811,7424.537667,437.7655628,711.2858378,645.846912,2696.631504,2964.696767,1470.60427,513.7821737,115.9869689,61.02661743,272.7576507,2590.984293,309.7309787,353.6266874,1160.981555,3235.956709,1316.884758,262.1388568,2136.242366,169.6160354,476.4861077,1738.02008
Andean Latin America,AR ,2006,2496.851185,570.0837971,290.7214211,1996.834635,375.37481,7437.439434,445.3918238,708.3151999,659.1548183,2706.892949,3060.424929,1509.367195,516.3700677,115.7907556,61.85241618,269.4734891,2665.959311,318.427581,361.1209325,1195.866506,3302.254038,1322.051526,266.011902,2145.80703,167.770824,484.8923994,1748.70307
Andean Latin America,AR ,2007,2564.806888,592.9616768,294.8238522,2033.994051,384.1750787,7548.871771,458.2643565,710.6921408,675.6088322,2749.576532,3168.593149,1564.798508,522.0352641,116.5603904,63.14730896,268.790623,2765.182439,332.2688667,368.8926824,1234.170947,3404.442144,1346.315196,272.969169,2168.369666,167.3265987,497.2792611,1775.208044
Andean Latin America,AR ,2008,2660.239722,620.7719086,299.9288013,2111.862403,398.8777146,7703.106674,473.1680264,723.6526714,702.5929308,2823.275047,3287.151976,1624.086577,535.0725052,117.1474426,64.57291717,272.145936,2886.686497,345.1769978,380.4500957,1280.626063,3516.305705,1381.647385,283.1143988,2213.159105,169.7676337,516.4275045,1816.782149
Andean Latin America,AR ,2009,2769.228487,652.4985654,311.1976515,2211.56232,413.805228,7954.19434,493.4803793,744.5785504,732.7751571,2929.449818,3419.102053,1696.345962,550.4272672,117.8183173,67.04077766,278.3185028,3025.057825,365.7141024,395.6461898,1330.811387,3652.77213,1432.502328,293.2533725,2260.8439,172.6324152,538.0219163,1882.092794
Andean Latin America,AR ,2010,2869.962861,685.1643991,321.2939157,2297.71538,426.4596973,8159.297485,513.8402818,764.0054008,762.707629,3006.126997,3544.0607,1762.867872,566.7808504,119.4218486,68.86086869,283.2557282,3168.006095,382.6340134,410.154457,1386.303794,3780.79591,1481.488347,305.010429,2305.580782,174.4625932,562.4118272,1939.027247
Andean Latin America,AR ,2011,2952.608137,709.3956215,326.5097301,2353.171866,437.530685,8286.355305,528.6649454,776.4048535,787.6834731,3043.313233,3645.481671,1819.381838,579.5822413,119.5625749,70.02082913,288.6548288,3274.274927,397.6753208,419.7151761,1428.753836,3893.27512,1516.349091,315.8748957,2334.772178,176.5737121,584.006313,1988.520608
